smiles,Standardized_SMILES
CC1=C(C2=CC=C(OCCCN3CCCC3)C=C2)OC2=CC=CC=C2S1,CC1=C(c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc2S1
CC(=O)NC1=NN=C(CSCC2=CC=CC=C2F)S1,CC(=O)Nc1nnc(CSCc2ccccc2F)s1
CC1=NN=C(SCC(=O)NC2=C(C(N)=O)C=CS2)N1CC1=CC=CC=C1,Cc1nnc(SCC(=O)Nc2sccc2C(N)=O)n1Cc1ccccc1
COC(=O)C1C(=O)NCC1C1=CC=C(OC)C=C1,COC(=O)C1C(=O)NCC1c1ccc(OC)cc1
CN1N=C(C(=O)OCC(=O)NCC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O,Cn1nc(C(=O)OCC(=O)NCc2ccc(Cl)cc2)c2ccccc2c1=O
CC(C)C1=CC=C(N2C(=O)C3=CC=CC=C3C2=O)C=C1,CC(C)c1ccc(N2C(=O)c3ccccc3C2=O)cc1
CCCCCCC/C=C\CCCCCCCC(=O)OC(COC(C)C)COP(C)(=O)F,CCCCCCC/C=C\CCCCCCCC(=O)OC(COC(C)C)COP(C)(=O)F
CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)[C@](F)(Br)[C@@H]1O)OC1=CC=CC=C1,CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](F)(Br)[C@@H]1O)Oc1ccccc1
CC(C)N1N=CC=C1NC(=O)NC1=CC=CC=C1,CC(C)n1nccc1NC(=O)Nc1ccccc1
O=C1NCC2=CC(C#CC3=CC=C(F)C=C3)=CC=C12,O=C1NCc2cc(C#Cc3ccc(F)cc3)ccc21
COC(=O)[C@@H](C)CC(=O)C[C@@H](C)C1=CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C,COC(=O)[C@@H](C)CC(=O)C[C@@H](C)C1=CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C
CC1=CC=C(CN2C(C(C)NC3=NC(C4=CC=C(F)C=C4)=CS3)=NC3=CC(C(=O)NCCCO)=CC=C23)C=C1,Cc1ccc(Cn2c(C(C)Nc3nc(-c4ccc(F)cc4)cs3)nc3cc(C(=O)NCCCO)ccc32)cc1
O=C(NC1=CC=CN(CC(=O)N2CCOCC2)C1=O)C1=CC=CC=C1,O=C(Nc1cccn(CC(=O)N2CCOCC2)c1=O)c1ccccc1
CC1=NOC(C)=C1C(=O)N(C)CC1=NC(C2=CC=CC=N2)=NO1,Cc1noc(C)c1C(=O)N(C)Cc1nc(-c2ccccn2)no1
O=C(NC1=NN=C(N2CCC(N3CCCCC3)CC2)S1)NC1CCCC1,O=C(Nc1nnc(N2CCC(N3CCCCC3)CC2)s1)NC1CCCC1
CSC1=C(C2=CSC(NC3=CC=CC(C)=C3C)=N2)C=C(C(=N)N)S1,CSc1sc(C(=N)N)cc1-c1csc(Nc2cccc(C)c2C)n1
CC1=CC=C2N=C(NC3=NC=C4C(=N3)CC(C)(C)CC4=O)N=C(C)C2=C1,Cc1ccc2nc(Nc3ncc4c(n3)CC(C)(C)CC4=O)nc(C)c2c1
CC1(C)CC(NC(=S)NC2=CC=CC=C2)C2=CC(F)=CC=C2O1,CC1(C)CC(NC(=S)Nc2ccccc2)c2cc(F)ccc2O1
COCCOC1=CC2=NC=C(C3=CC=C4C=CC=C(O[C@H]5CCNC[C@@H]5F)C4=N3)N2C=C1,COCCOc1ccn2c(-c3ccc4cccc(O[C@H]5CCNC[C@@H]5F)c4n3)cnc2c1
CCOC(=O)C1=CC=CC=C1NC(=O)CSC1=NN=C(CC2=CC=CN2C)N1C1=CC=C(F)C=C1,CCOC(=O)c1ccccc1NC(=O)CSc1nnc(Cc2cccn2C)n1-c1ccc(F)cc1
O=P1(OC2=CC=CC=C2)NNP2(=NP(Cl)(Cl)=NP(Cl)(Cl)=N2)NN1,O=P1(Oc2ccccc2)NNP2(=NP(Cl)(Cl)=NP(Cl)(Cl)=N2)NN1
COC1=CC=C(/C=C/C(=O)NCCC2=CC=C(OC)C(OC)=C2)C=C1,COc1ccc(/C=C/C(=O)NCCc2ccc(OC)c(OC)c2)cc1
CC(C)C1=CC=CC(C(C)C)=C1NC(=O)NCC1(C2=CC=C(N(CCO)CCO)C=C2)CCCC1,CC(C)c1cccc(C(C)C)c1NC(=O)NCC1(c2ccc(N(CCO)CCO)cc2)CCCC1
COC1=CC=C2C3=C1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/C4=CC=CC=C4)[C@@H](C2)N(C)CC[C@]315,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccccc4)[C@@H](C2)N(C)CC[C@]315
CC(=O)NC1=CC=C(S(=O)(=O)N(C)CC(=O)OC(C)C(=O)NC2CCCC2)C=C1,CC(=O)Nc1ccc(S(=O)(=O)N(C)CC(=O)OC(C)C(=O)NC2CCCC2)cc1
CC1=NN(C2CCS(=O)(=O)C2)C(C)=C1CN(C)C(=O)C1=CC=CC=C1,Cc1nn(C2CCS(=O)(=O)C2)c(C)c1CN(C)C(=O)c1ccccc1
O=C(O)C1=CC=CC=C1O/N=C/C1=CC=CC(C(F)(F)F)=C1,O=C(O)c1ccccc1O/N=C/c1cccc(C(F)(F)F)c1
ClC1=CC=CC(C2ON=C(C3=CC=CC=C3Cl)O2)=C1,Clc1cccc(C2ON=C(c3ccccc3Cl)O2)c1
CC1(C)NC(N)=NC(=N)N1OCCCOC1=CC=CC(Cl)=C1,CC1(C)NC(N)=NC(=N)N1OCCCOc1cccc(Cl)c1
CCSC1=NN=NC2=C1SC1=NC(N3CCOCC3)=C3C(=C21)CCCC3,CCSc1nnnc2c1sc1nc(N3CCOCC3)c3c(c12)CCCC3
C1=CC=C(CN(C2=CC=C3NC=CC3=C2)C2CCCNC2)C=C1,c1ccc(CN(c2ccc3[nH]ccc3c2)C2CCCNC2)cc1
O=C(O)COC1=CC=CC2=C1CC[C@H](CN1C=C(C(C3=CC=CC=C3)C3=CC=CC=C3)C=CC1=O)C2,O=C(O)COc1cccc2c1CC[C@H](Cn1cc(C(c3ccccc3)c3ccccc3)ccc1=O)C2
COC1=CC=C(OC[C@@]2(C3=CC=CC=C3)C[C@H]2C(=O)NC2=NOC(C)=C2)C=C1OC,COc1ccc(OC[C@@]2(c3ccccc3)C[C@H]2C(=O)Nc2cc(C)on2)cc1OC
CC(=C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=C([S+](C)(=N)[O-])C=C1,CC(=C(c1ccccc1)c1ccccc1)c1ccc([S+](C)(=N)[O-])cc1
N#CC1=CC=CC(C2C3=C(CCC3=O)NC3=C2S(=O)(=O)CC3)=N1,N#Cc1cccc(C2C3=C(CCC3=O)NC3=C2S(=O)(=O)CC3)n1
CC(=O)N1CCN(C2=NC(=O)/C(=C\C3=CC=CC=C3O)S2)CC1,CC(=O)N1CCN(C2=NC(=O)/C(=C\c3ccccc3O)S2)CC1
O=C1C2=CC=CC=C2N=C(C2=CC=C(OS(=O)(=O)O)C=C2)N1CCCCN1C=C(CN2C(C3=CC=CC(OS(=O)(=O)O)=C3)=NC3=CC=CC=C3C2=O)N=N1,O=c1c2ccccc2nc(-c2ccc(OS(=O)(=O)O)cc2)n1CCCCn1cc(Cn2c(-c3cccc(OS(=O)(=O)O)c3)nc3ccccc3c2=O)nn1
CN(C)C1=CC=C2N=C(N)N=C(N)C2=C1Cl,CN(C)c1ccc2nc(N)nc(N)c2c1Cl
CC(C)C[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NN(CC(=O)O)C(=O)/C=C/C(=O)OCC1=CC=CC=C1)[C@@H](C)O,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NN(CC(=O)O)C(=O)/C=C/C(=O)OCc1ccccc1)[C@@H](C)O
NC1=CC=C(C2=CN=C(N)C(C3=CC=C(Cl)C=C3)=C2)C=N1,Nc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cn1
CNC1=CC(/C=C/C2=C(C)NC3=CC=CC=C23)=[N+](C)C2=CC=CC=C12,CNc1cc(/C=C/c2c(C)[nH]c3ccccc23)[n+](C)c2ccccc12
O=C(N[C@@H](C(=O)N1CCC[C@H]1C(=O)NC1=NC(C2=CC=CC=C2)=CS1)C1=CC=CC=C1)C1CCCCC1,O=C(N[C@@H](C(=O)N1CCC[C@H]1C(=O)Nc1nc(-c2ccccc2)cs1)c1ccccc1)C1CCCCC1
CC1=C(OCC(=O)N(C)C2=CC=CC([N+](=O)[O-])=C2)ON=C1C(F)(F)F,Cc1c(C(F)(F)F)noc1OCC(=O)N(C)c1cccc([N+](=O)[O-])c1
CC1=C(C(=O)CNC2=NC=CS2)[N+]([O-])=C2C=CC=CC2=[N+]1[O-],Cc1c(C(=O)CNc2nccs2)[n+]([O-])c2ccccc2[n+]1[O-]
CCSCC1=C(C)NC(=O)C(I)=C1SC1=CC(C)=CC(C)=C1,CCSCc1c(C)[nH]c(=O)c(I)c1Sc1cc(C)cc(C)c1
OCCC1CN(CC2=CC3=C(C=C2Cl)OCO3)CCN1C1CCCC1,OCCC1CN(Cc2cc3c(cc2Cl)OCO3)CCN1C1CCCC1
C1=CC=C2C(=C1)C1=C(N2CCCN2CCCCC2)CN(CCCC2=CC=NC=C2)CC1,c1ccc2c(c1)c1c(n2CCCN2CCCCC2)CN(CCCc2ccncc2)CC1
CCC(=O)N(CC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)CC1=CN=CC=C1C1=CC=CC=C1,CCC(=O)N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Cc1cnccc1-c1ccccc1
COC1=CC=C2C(=C1)C1=CC(OC)=C(OC)C=C1C1=CC3=[N+](C=C21)CCC3.[Cl-],COc1ccc2c(c1)c1cc(OC)c(OC)cc1c1cc3[n+](cc21)CCC3
CC1=CN2N=C([C@@H]3CCCCN3C(=O)C3=CC(Cl)=CC=C3NS(C)(=O)=O)C=C2N=C1N1CC[C@H](C#N)C1,Cc1cn2nc([C@@H]3CCCCN3C(=O)c3cc(Cl)ccc3NS(C)(=O)=O)cc2nc1N1CC[C@H](C#N)C1
NC1=NC(N)=C2C(C3=CC=CC=C3)=C(C3=CC=C(Br)C=C3)NC2=N1,Nc1nc(N)c2c(-c3ccccc3)c(-c3ccc(Br)cc3)[nH]c2n1
COCCC1COC2(CCN(C(=O)C3CCCCC3)CC2)C1,COCCC1COC2(CCN(C(=O)C3CCCCC3)CC2)C1
NCCCN1C(=O)C2=C(N=C3C=CC=CN23)N(CC2=CC=CC=C2)C1=O,NCCCn1c(=O)c2c(nc3ccccn32)n(Cc2ccccc2)c1=O
O=C1CN(C2=CC=CC=C2)C(=O)C1C(=O)NC1=CC=C(Cl)C(Cl)=C1,O=C1CN(c2ccccc2)C(=O)C1C(=O)Nc1ccc(Cl)c(Cl)c1
CC1=CC(NC2(C(F)(F)F)N=C(C3=CC=CC=C3)NC2=O)=NO1,Cc1cc(NC2(C(F)(F)F)N=C(c3ccccc3)NC2=O)no1
CCOC(=O)N1CCN(C(=O)/C=C/C2=C3C(=CC4=CC=CC=C24)C=CC=C3)CC1,CCOC(=O)N1CCN(C(=O)/C=C/c2c3ccccc3cc3ccccc23)CC1
CC(C)NC1=C(C(N)=O)N=NC2=CC(C3=CN(C)N=C3)=CC=C12,CC(C)Nc1c(C(N)=O)nnc2cc(-c3cnn(C)c3)ccc12
CCOC1=CC=CC=C1CNC(=O)C1=CC=CN1C1=NN=C(N2CCCCC2)S1,CCOc1ccccc1CNC(=O)c1cccn1-c1nnc(N2CCCCC2)s1
CC(=O)NC1=CC=C(OCC[N+]2=CC=CC(C(N)=O)=C2)C=C1,CC(=O)Nc1ccc(OCC[n+]2cccc(C(N)=O)c2)cc1
CN(C(=O)C1=CC=CC=C1Cl)C1CCCCC1,CN(C(=O)c1ccccc1Cl)C1CCCCC1
O=C(NC1=CC=C2C=CC=CC2=C1)O[C@@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C(O)=C1,O=C(Nc1ccc2ccccc2c1)O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1
CC(C)C1=CC=C(C2=C(C#N)C(N)=NC(SCC(=O)N3CCCCCC3)=C2C#N)C=C1,CC(C)c1ccc(-c2c(C#N)c(N)nc(SCC(=O)N3CCCCCC3)c2C#N)cc1
CC(CCC1=CC=CC=C1)NCCC12CC3CC(CC(C3)C1)C2.O=C(O)/C=C\C(=O)O,CC(CCc1ccccc1)NCCC12CC3CC(CC(C3)C1)C2
CC12CCC(C/C1=N\NC(N)=O)C2(C)C,CC12CCC(C/C1=N\NC(N)=O)C2(C)C
C[C@H]1O[C@@H](COC(=O)C2=CC=CC=C2)O[C@@H]1N1C=C(F)C(N)=NC1=O,C[C@H]1O[C@@H](COC(=O)c2ccccc2)O[C@@H]1n1cc(F)c(N)nc1=O
COC1=CC=C(C2=CC=C3C=CC(OC)=CC3=[O+]2)C=C1,COc1ccc(-c2ccc3ccc(OC)cc3[o+]2)cc1
CCN1N=CN=C1CN1CCC(CNC(=O)C2=CC=CC(C)=N2)C1,CCn1ncnc1CN1CCC(CNC(=O)c2cccc(C)n2)C1
CC(=O)OC1=CC(C(C)C)=C(OCCN(C)C)C=C1C,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C
NC1=NC2=C(C(C3=CC=CC=C3)=C(C3=CC=CC=C3)N2)C(=O)N1,Nc1nc2[nH]c(-c3ccccc3)c(-c3ccccc3)c2c(=O)[nH]1
C[N+]1(CCC(=O)NC2=CC=C3C(=C2)C(=O)C2=CC(NC(=O)CC[N+]4(C)CCCCC4CO)=CC=C32)CCCCC1CO,C[N+]1(CCC(=O)Nc2ccc3c(c2)C(=O)c2cc(NC(=O)CC[N+]4(C)CCCCC4CO)ccc2-3)CCCCC1CO
O=C(CCCCN1CCN(CC2CC(=O)C3=C(OC=C3)C2)CC1)C1=CC=C(F)C=C1,O=C(CCCCN1CCN(CC2CC(=O)c3ccoc3C2)CC1)c1ccc(F)cc1
CNC1=NC2=CN(C3=CC=CC(OC)=C3)C(=O)C2=CN1,CNc1nc2cn(-c3cccc(OC)c3)c(=O)c-2c[nH]1
CC(CN1C=CC=N1)NCC1=CSC(C2=CC=C3C(=C2)OCO3)=N1,CC(Cn1cccn1)NCc1csc(-c2ccc3c(c2)OCO3)n1
COC(=O)O/C(=C1\C(=O)N(C(N)=O)C2=CC(Cl)=C(F)C=C12)C1=CC=CS1,COC(=O)O/C(=C1\C(=O)N(C(N)=O)c2cc(Cl)c(F)cc21)c1cccs1
CCOC1=CC(Cl)=C(Cl)C(/C=N/C2=CC=C3NC(=O)NC3=C2)=C1O,CCOc1cc(Cl)c(Cl)c(/C=N/c2ccc3[nH]c(=O)[nH]c3c2)c1O
O=C(C1=CC=C(C2=CC3=CC(Br)=CC=C3OC2=O)N=C1)C1=CC=CC=C1O,O=C(c1ccc(-c2cc3cc(Br)ccc3oc2=O)nc1)c1ccccc1O
CCC1=NC(N)=NC(N)=C1C1=CC=C(Cl)C(/N=N/N(CCOC(C)=O)CC2=CC(OC)=C(OC)C(OC)=C2)=C1,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(/N=N/N(CCOC(C)=O)Cc2cc(OC)c(OC)c(OC)c2)c1
O=C(C1CC1)N1N=C(NC2CCN(CC3=CC=C4C(=C3)OCO4)CC2)C2=CC(Cl)=CC=C12,O=C(C1CC1)n1nc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc21
C=CC(=O)NC1=CC=CC(NC(=O)NC2=CC=NC(NC3=CC=C(C(=O)N4CCOCC4)C=C3OC)=N2)=C1,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C(=O)N4CCOCC4)cc3OC)n2)c1
COC(=O)N1CCC2(CC1)CCN(C1=NC=CC=N1)CC2,COC(=O)N1CCC2(CC1)CCN(c1ncccn1)CC2
CC1=NNC(NCC(=O)C2=CC=C(O)C(O)=C2)=C1,Cc1cc(NCC(=O)c2ccc(O)c(O)c2)[nH]n1
CN1C=CC2=CC(OCC3=CC=CC=C3)=CC=C12,Cn1ccc2cc(OCc3ccccc3)ccc21
CCOC1=CC(C)=NC(N2CCCC(C(=O)NCC3=CC=CC=C3F)C2)=N1,CCOc1cc(C)nc(N2CCCC(C(=O)NCc3ccccc3F)C2)n1
OC1=CC=C2C(=C1)CCC1=C2ON=C1C1=CC=C(O)C(O)=C1,Oc1ccc2c(c1)CCc1c(-c3ccc(O)c(O)c3)noc1-2
COC(=O)C1=C(C)NC(C)=C1C1=CC=C(C)C=C1,COC(=O)c1c(C)[nH]c(C)c1-c1ccc(C)cc1
CCCCOC1=CC=C([C@@H]2C3=CC=CC=C3[C@H]3NCCC[C@@H]23)C=C1,CCCCOc1ccc([C@@H]2c3ccccc3[C@H]3NCCC[C@@H]23)cc1
ClC1=CC=C(CC(CN2C=CN=C2)C2=CC=CC=C2Br)C(Cl)=C1,Clc1ccc(CC(Cn2ccnc2)c2ccccc2Br)c(Cl)c1
COC1=CC2=C(OC3=CC=C(NC(=O)C4=C(C)N(C5=CC=C(OC(F)(F)F)C=C5)C(=O)N4C)C=C3F)C=CN=C2C=C1OCCCN1CCC(C)CC1,COc1cc2c(Oc3ccc(NC(=O)c4c(C)n(-c5ccc(OC(F)(F)F)cc5)c(=O)n4C)cc3F)ccnc2cc1OCCCN1CCC(C)CC1
CC1=C(C(=O)NC2=NC(C3CCC3)=C(N3CCN(C)CC3)S2)C=NN1C(C)(C)C,Cc1c(C(=O)Nc2nc(C3CCC3)c(N3CCN(C)CC3)s2)cnn1C(C)(C)C
C[C@]12CC[C@H]3[C@@H](C[C@@H]4O[C@@]45C[C@@H](O)CC[C@]35C)[C@@H]1CC[C@@H]2O,C[C@]12CC[C@H]3[C@@H](C[C@@H]4O[C@@]45C[C@@H](O)CC[C@]35C)[C@@H]1CC[C@@H]2O
O=C(CN1N=C(CC2=CC=CC=C2)C2=CC=CC=C2C1=O)NC1=CC=CC(C(F)(F)F)=C1,O=C(Cn1nc(Cc2ccccc2)c2ccccc2c1=O)Nc1cccc(C(F)(F)F)c1
C1=CC(CN2CCNCCCNCCNCC2)=CC=C1CN1CCNCCCNCCNCC1,c1cc(CN2CCNCCCNCCNCC2)ccc1CN1CCNCCCNCCNCC1
CC(C)C(=O)NC1=CC=C2N=C(C3=CC=CC(Cl)=C3Cl)OC2=C1,CC(C)C(=O)Nc1ccc2nc(-c3cccc(Cl)c3Cl)oc2c1
COC1=C(C2CCC2)C=CC(C2=NC=C(N)N=C2C#N)=C1F,COc1c(C2CCC2)ccc(-c2ncc(N)nc2C#N)c1F
C#CCCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)(C)OC,C#CCCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)(C)OC
CCOC1=CC2=[N+]([O-])C(C)(C)[N+]([O-])=C2C=C1,CCOc1ccc2c(c1)=[N+]([O-])C(C)(C)[N+]=2[O-]
N=C1C2=C(SC=C2)N=C2N1CC/C2=C\C1=CC=CC=C1Br,N=c1c2ccsc2nc2n1CC/C2=C\c1ccccc1Br
COC1=CC=C2C(=C1)CC(C1=NC3=C(F)C=C(C4=CC=NC(N)=N4)C=C3N1)CO2,COc1ccc2c(c1)CC(c1nc3c(F)cc(-c4ccnc(N)n4)cc3[nH]1)CO2
CSCCNC1=C(F)C(=O)C2=C(F)C(F)=C(F)C(F)=C2C1=O,CSCCNC1=C(F)C(=O)c2c(F)c(F)c(F)c(F)c2C1=O
O=C(COC1=CC=CC=C1C(=O)NC1=CC=CC=C1)NC1=CC=C(C2=CC=CC=C2)C=C1,O=C(COc1ccccc1C(=O)Nc1ccccc1)Nc1ccc(-c2ccccc2)cc1
NC1=NC(N)=C2C=C(S(=O)(=O)NC3=CC=C(Cl)C(Cl)=C3)C=CC2=N1,Nc1nc(N)c2cc(S(=O)(=O)Nc3ccc(Cl)c(Cl)c3)ccc2n1
CCCN1C(C2=CN=C(NC3=CC=C(C)N=C3)C(Cl)=C2)=NC2=CC=CC(Cl)=C12,CCCn1c(-c2cnc(Nc3ccc(C)nc3)c(Cl)c2)nc2cccc(Cl)c21
CN(CC1=CC=CC2=CC=CC=C12)CN1N=C(C2=CC=NC=C2)OC1=O,CN(Cc1cccc2ccccc12)Cn1nc(-c2ccncc2)oc1=O
O=C(N[C@@H](CSCC1=CC=CC=C1)C(=O)NC1=CC=C(C2S/C(=N\C3=CC=CC(F)=C3)N(CC3=CC=CO3)C2=O)C=C1)OCC1=CC=CC=C1,O=C(N[C@@H](CSCc1ccccc1)C(=O)Nc1ccc(C2S/C(=N\c3cccc(F)c3)N(Cc3ccco3)C2=O)cc1)OCc1ccccc1
CN1CC[C@]23CCCC[C@H]2[C@H]1CC1=CC=C(OC2=CC=CC=C2F)C=C31,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(Oc2ccccc2F)cc13
O=C(CN1C(=O)/C(=C/C2=CC=CO2)SC1=S)NC1=CC=C(C(=O)O)C(O)=C1,O=C(CN1C(=O)/C(=C/c2ccco2)SC1=S)Nc1ccc(C(=O)O)c(O)c1
